# wifi_truth_trace version=2 packets=10923 capturedEvents=32768 overwritten=73012 localSenderId=1515960697 kernelRxTs=enabled txKernelTs=enabled gameplayStartNs=332701354248676 gameplayThresholdPps=20
# sender_id,seq,dir,ipver,flow_hash,flags,len,sport,dport,rel_ms,sender_delta_us,tx_tun_to_classify_us,tx_classify_to_send_us,tx_user_to_sched_us,tx_user_to_soft_us,tx_sched_to_soft_us,rx_kernel_delta_us,rx_kernel_to_user_us,rx_user_to_enqueue_us,rx_enqueue_to_write_us,rx_user_to_tun_write_us,tun_read_ns,classified_ns,send_call_ns,sender_t0_ns,sender_s1_ns,sender_send_attempt_ns,rx_kernel_rt_ns,rx_user_ns,enqueue_ns,tun_write_ns,status
# liveSnapshot=true snapshotSkipped=0 diagnosticWritesSkipped=20855 (diagnostic omissions are not packet drops)
1515960697,12250,out,4,1706a003,stun|peerFab|tunnel|stableKnown,110,31898,46745,1185.217,33151,31,66,106,-1,-1,-1,-1,-1,-1,-1,332702539367984,332702539399753,332702539465907,332702539367984,332702539399753,332702539465907,0,0,0,0,sent_no_rx
664677906,12151,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,100,46745,31898,1209.299,68155,-1,-1,-1,-1,-1,62395,146,68,271,340,0,0,0,43160615533571,43160615576033,43160615943110,1789854275687042002,332702563547445,332702563616368,332702563887984,rx_written
1515960697,12251,out,4,1706a003,stun|peerFab|tunnel|stableKnown,100,31898,46745,1222.466,37248,30,59,108,-1,-1,-1,-1,-1,-1,-1,332702576624599,332702576655368,332702576714522,332702576624599,332702576655368,332702576714522,0,0,0,0,sent_no_rx
664677906,12152,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,110,46745,31898,1232.719,25238,-1,-1,-1,-1,-1,23382,184,52,867,920,0,0,0,43160640658494,43160640695648,43160641181187,1789854275710424694,332702586967753,332702587020676,332702587888599,rx_written
664677906,12153,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,110,46745,31898,1252.712,20637,-1,-1,-1,-1,-1,20000,176,48,295,344,0,0,0,43160661638187,43160661727417,43160661818187,1789854275730425309,332702606960368,332702607008599,332702607304368,rx_written
1515960697,12252,out,4,1706a003,stun|peerFab|tunnel|stableKnown,100,31898,46745,1260.550,38084,18,48,-1,-1,-1,-1,-1,-1,-1,-1,332702614731753,332702614750445,332702614798830,332702614731753,332702614750445,332702614798830,0,0,0,0,sent_no_rx
1515960697,12253,out,4,1706a003,stun|peerFab|tunnel|stableKnown,113,31898,46745,1299.477,38926,38,396,143,-1,-1,-1,-1,-1,-1,-1,332702653290753,332702653329215,332702653725215,332702653290753,332702653329215,332702653725215,0,0,0,0,sent_no_rx
1515960697,12254,out,4,1706a003,stun|peerFab|tunnel|stableKnown,129,31898,46745,1335.011,35534,44,118,130,-1,-1,-1,-1,-1,-1,-1,332702689096676,332702689141599,332702689259753,332702689096676,332702689141599,332702689259753,0,0,0,0,sent_no_rx
664677906,12154,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,100,46745,31898,1353.647,97550,-1,-1,-1,-1,-1,100961,150,42,555,597,0,0,0,43160759241802,43160759281187,43160759368956,1789854275831386540,332702707895984,332702707938522,332702708493907,rx_written
1515960697,12255,out,4,1706a003,stun|peerFab|tunnel|stableKnown,102,31898,46745,1371.332,36320,48,139,-1,-1,-1,-1,-1,-1,-1,-1,332702725392061,332702725440676,332702725580292,332702725392061,332702725440676,332702725580292,0,0,0,0,sent_no_rx
664677906,12155,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,114,46745,31898,1391.754,40551,-1,-1,-1,-1,-1,37848,409,47,306,354,0,0,0,43160799783341,43160799825264,43160799920341,1789854275869234540,332702746003061,332702746050753,332702746357292,rx_written
1515960697,12256,out,4,1706a003,stun|peerFab|tunnel|stableKnown,115,31898,46745,1408.189,36857,31,64,125,-1,-1,-1,-1,-1,-1,-1,332702762341907,332702762372907,332702762437522,332702762341907,332702762372907,332702762437522,0,0,0,0,sent_no_rx
664677906,12156,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,104,46745,31898,1428.048,36608,-1,-1,-1,-1,-1,36594,108,26,241,267,0,0,0,43160836408033,43160836442802,43160836529264,1789854275905829386,332702782296599,332702782323368,332702782564368,rx_written
664677906,12157,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,118,46745,31898,1439.289,11315,-1,-1,-1,-1,-1,11200,149,49,379,428,0,0,0,43160847603956,43160847639110,43160847844341,1789854275917030233,332702793537907,332702793587753,332702793966830,rx_written
1515960697,12257,out,4,1706a003,stun|peerFab|tunnel|stableKnown,105,31898,46745,1445.410,37221,35,119,124,-1,-1,-1,-1,-1,-1,-1,332702799504368,332702799539676,332702799659138,332702799504368,332702799539676,332702799659138,0,0,0,0,sent_no_rx
1515960697,12258,out,4,1706a003,stun|peerFab|tunnel|stableKnown,110,31898,46745,1481.862,36451,31,115,-1,-1,-1,-1,-1,-1,-1,-1,332702835962753,332702835994522,332702836110445,332702835962753,332702835994522,332702836110445,0,0,0,0,sent_no_rx
664677906,12158,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,104,46745,31898,1501.019,60396,-1,-1,-1,-1,-1,61645,233,50,224,275,0,0,0,43160904855725,43160904884033,43160908240648,1789854275978675233,332702855267676,332702855318445,332702855542753,rx_written
1515960697,12259,out,4,1706a003,stun|peerFab|tunnel|stableKnown,124,31898,46745,1520.319,38457,29,56,-1,-1,-1,-1,-1,-1,-1,-1,332702874480907,332702874510830,332702874567445,332702874480907,332702874510830,332702874567445,0,0,0,0,sent_no_rx
664677906,12159,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,100,46745,31898,1529.430,29599,-1,-1,-1,-1,-1,28364,280,46,184,231,0,0,0,43160937730110,43160937755725,43160937840264,1789854276007039233,332702883678445,332702883724907,332702883909830,rx_written
1515960697,12260,out,4,1706a003,stun|peerFab|tunnel|stableKnown,100,31898,46745,1560.524,40205,27,4587,132,-1,-1,-1,-1,-1,-1,-1,332702910156907,332702910184676,332702914772599,332702910156907,332702910184676,332702914772599,0,0,0,0,sent_no_rx
664677906,12160,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,116,46745,31898,1561.285,26332,-1,-1,-1,-1,-1,32003,132,66,1910,1977,0,0,0,43160964082802,43160964108648,43160964173187,1789854276039042617,332702915533830,332702915600368,332702917511061,rx_written
664677906,12161,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,134,46745,31898,1575.370,19361,-1,-1,-1,-1,-1,14070,146,41,182,224,0,0,0,43160983409494,43160983439341,43160983534725,1789854276053113309,332702929618522,332702929660061,332702929842522,rx_written
1515960697,12261,out,4,1706a003,stun|peerFab|tunnel|stableKnown,100,31898,46745,1599.847,39322,41,547,152,-1,-1,-1,-1,-1,-1,-1,332702953506753,332702953548061,332702954095445,332702953506753,332702953548061,332702954095445,0,0,0,0,sent_no_rx
1515960697,12262,out,4,1706a003,stun|peerFab|tunnel|stableKnown,113,31898,46745,1629.923,30076,29,54,101,-1,-1,-1,-1,-1,-1,-1,332702984087984,332702984117522,332702984171984,332702984087984,332702984117522,332702984171984,0,0,0,0,sent_no_rx
664677906,12162,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,105,46745,31898,1631.683,57046,-1,-1,-1,-1,-1,56127,331,52,288,340,0,0,0,43161040470725,43161040496879,43161040581571,1789854276109241002,332702985931676,332702985983753,332702986272368,rx_written
664677906,12163,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,113,46745,31898,1662.625,30517,-1,-1,-1,-1,-1,31135,137,44,173,218,0,0,0,43161070990110,43161071015648,43161071099033,1789854276140376771,332703016873292,332703016917522,332703017091368,rx_written
1515960697,12263,out,4,1706a003,stun|peerFab|tunnel|stableKnown,91,31898,46745,1668.485,38561,36,972,189,-1,-1,-1,-1,-1,-1,-1,332703021725215,332703021761599,332703022733599,332703021725215,332703021761599,332703022733599,0,0,0,0,sent_no_rx
664677906,12164,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,1690.543,27645,-1,-1,-1,-1,-1,27861,194,48,252,300,0,0,0,43161098624879,43161098660879,43161098744648,1789854276168237925,332703044791368,332703044839445,332703045091984,rx_written
